service,priority,call_quarter,call_year,geoid,record_count
EMS,E0,Q4,2022,420039811001,1
EMS,E0,Q4,2022,420039812001,30
EMS,E0,Q4,2022,420039818001,4
EMS,E0,Q4,2022,420039822001,40
EMS,E0,Q4,2023,420030103001,60
EMS,E0,Q4,2023,420030103002,10
EMS,E0,Q4,2023,420030103003,12
EMS,E0,Q4,2023,420030103004,4
EMS,E0,Q4,2023,420030201001,152
EMS,E0,Q4,2023,420030201002,39
EMS,E0,Q4,2023,420030201003,117
EMS,E0,Q4,2023,420030201004,8
EMS,E0,Q4,2023,420030201005,55
EMS,E0,Q4,2023,420030201006,83
EMS,E0,Q4,2023,420030203001,33
EMS,E0,Q4,2023,420030305001,19
EMS,E0,Q4,2023,420030305002,28
EMS,E0,Q4,2023,420030402001,9
EMS,E0,Q4,2023,420030402002,12
EMS,E0,Q4,2023,420030404001,6
EMS,E0,Q4,2023,420030404002,11
EMS,E0,Q4,2023,420030405001,22
EMS,E0,Q4,2023,420030405002,16
EMS,E0,Q4,2023,420030406001,15
EMS,E0,Q4,2023,420030409001,19
EMS,E0,Q4,2023,420030409002,2
EMS,E0,Q4,2023,420030409003,2
EMS,E0,Q4,2023,420030501001,3
EMS,E0,Q4,2023,420030501002,9
EMS,E0,Q4,2023,420030501003,37
EMS,E0,Q4,2023,420030506001,11
EMS,E0,Q4,2023,420030506002,5
EMS,E0,Q4,2023,420030506003,11
EMS,E0,Q4,2023,420030509001,41
EMS,E0,Q4,2023,420030510001,11
EMS,E0,Q4,2023,420030510002,14
EMS,E0,Q4,2023,420030511001,7
EMS,E0,Q4,2023,420030603001,8
EMS,E0,Q4,2023,420030603002,22
EMS,E0,Q4,2023,420030605001,4
EMS,E0,Q4,2023,420030605002,5
EMS,E0,Q4,2023,420030703001,3
EMS,E0,Q4,2023,420030703002,13
EMS,E0,Q4,2023,420030703003,1
EMS,E0,Q4,2023,420030705001,3
EMS,E0,Q4,2023,420030705003,12
EMS,E0,Q4,2023,420030706001,2
EMS,E0,Q4,2023,420030706002,3
EMS,E0,Q4,2023,420030708001,6
EMS,E0,Q4,2023,420030708002,1
EMS,E0,Q4,2023,420030709001,30
EMS,E0,Q4,2023,420030709002,4
EMS,E0,Q4,2023,420030709003,2
EMS,E0,Q4,2023,420030709004,3
EMS,E0,Q4,2023,420030802001,10
EMS,E0,Q4,2023,420030802002,7
EMS,E0,Q4,2023,420030804001,16
EMS,E0,Q4,2023,420030804002,7
EMS,E0,Q4,2023,420030806001,6
EMS,E0,Q4,2023,420030806002,7
EMS,E0,Q4,2023,420030807001,8
EMS,E0,Q4,2023,420030807002,2
EMS,E0,Q4,2023,420030809001,11
EMS,E0,Q4,2023,420030809002,6
EMS,E0,Q4,2023,420030901001,12
EMS,E0,Q4,2023,420030901002,10
EMS,E0,Q4,2023,420030902001,7
EMS,E0,Q4,2023,420030902002,2
EMS,E0,Q4,2023,420030902003,11
EMS,E0,Q4,2023,420030903001,9
EMS,E0,Q4,2023,420030903002,4
EMS,E0,Q4,2023,420031005001,5
EMS,E0,Q4,2023,420031005002,7
EMS,E0,Q4,2023,420031011001,4
EMS,E0,Q4,2023,420031011002,8
EMS,E0,Q4,2023,420031011003,2
EMS,E0,Q4,2023,420031014001,5
EMS,E0,Q4,2023,420031014002,1
EMS,E0,Q4,2023,420031014003,4
EMS,E0,Q4,2023,420031014004,4
EMS,E0,Q4,2023,420031016001,6
EMS,E0,Q4,2023,420031017001,3
EMS,E0,Q4,2023,420031017002,4
EMS,E0,Q4,2023,420031018001,3
EMS,E0,Q4,2023,420031018002,12
EMS,E0,Q4,2023,420031102001,3
EMS,E0,Q4,2023,420031102002,5
EMS,E0,Q4,2023,420031102003,2
EMS,E0,Q4,2023,420031102004,2
EMS,E0,Q4,2023,420031106001,4
EMS,E0,Q4,2023,420031106002,2
EMS,E0,Q4,2023,420031106003,1
EMS,E0,Q4,2023,420031113001,5
EMS,E0,Q4,2023,420031113002,8
EMS,E0,Q4,2023,420031113004,5
EMS,E0,Q4,2023,420031114001,2
EMS,E0,Q4,2023,420031114002,6
EMS,E0,Q4,2023,420031115001,5
EMS,E0,Q4,2023,420031115002,9
EMS,E0,Q4,2023,420031115003,23
EMS,E0,Q4,2023,420031115004,19
EMS,E0,Q4,2023,420031203001,8
EMS,E0,Q4,2023,420031203002,5
EMS,E0,Q4,2023,420031204001,3
EMS,E0,Q4,2023,420031204002,3
EMS,E0,Q4,2023,420031207001,4
EMS,E0,Q4,2023,420031207002,7
EMS,E0,Q4,2023,420031208001,9
EMS,E0,Q4,2023,420031208002,26
EMS,E0,Q4,2023,420031301001,7
EMS,E0,Q4,2023,420031301002,4
EMS,E0,Q4,2023,420031301003,11
EMS,E0,Q4,2023,420031302001,9
EMS,E0,Q4,2023,420031302002,4
EMS,E0,Q4,2023,420031303001,16
EMS,E0,Q4,2023,420031303002,8
EMS,E0,Q4,2023,420031303003,11
EMS,E0,Q4,2023,420031304001,10
EMS,E0,Q4,2023,420031304002,2
EMS,E0,Q4,2023,420031304003,1
EMS,E0,Q4,2023,420031306001,4
EMS,E0,Q4,2023,420031306002,8
EMS,E0,Q4,2023,420031306003,22
EMS,E0,Q4,2023,420031401001,5
EMS,E0,Q4,2023,420031401002,3
EMS,E0,Q4,2023,420031401003,6
EMS,E0,Q4,2023,420031401004,10
EMS,E0,Q4,2023,420031402001,1
EMS,E0,Q4,2023,420031402002,2
EMS,E0,Q4,2023,420031403002,3
EMS,E0,Q4,2023,420031403003,5
EMS,E0,Q4,2023,420031403004,2
EMS,E0,Q4,2023,420031404001,5
EMS,E0,Q4,2023,420031404002,2
EMS,E0,Q4,2023,420031404003,1
EMS,E0,Q4,2023,420031405001,20
EMS,E0,Q4,2023,420031405002,4
EMS,E0,Q4,2023,420031405003,3
EMS,E0,Q4,2023,420031406001,2
EMS,E0,Q4,2023,420031406002,3
EMS,E0,Q4,2023,420031406003,12
EMS,E0,Q4,2023,420031408001,8
EMS,E0,Q4,2023,420031408002,10
EMS,E0,Q4,2023,420031408003,5
EMS,E0,Q4,2023,420031410001,9
EMS,E0,Q4,2023,420031411001,4
EMS,E0,Q4,2023,420031413001,9
EMS,E0,Q4,2023,420031413002,5
EMS,E0,Q4,2023,420031413003,35
EMS,E0,Q4,2023,420031414001,1
EMS,E0,Q4,2023,420031414002,5
EMS,E0,Q4,2023,420031414003,3
EMS,E0,Q4,2023,420031414004,17
EMS,E0,Q4,2023,420031414005,7
EMS,E0,Q4,2023,420031516001,3
EMS,E0,Q4,2023,420031516002,4
EMS,E0,Q4,2023,420031517001,8
EMS,E0,Q4,2023,420031517002,4
EMS,E0,Q4,2023,420031517003,3
EMS,E0,Q4,2023,420031517004,2
EMS,E0,Q4,2023,420031517005,6
EMS,E0,Q4,2023,420031517006,3
EMS,E0,Q4,2023,420031608001,1
EMS,E0,Q4,2023,420031608002,1
EMS,E0,Q4,2023,420031608003,11
EMS,E0,Q4,2023,420031608004,10
EMS,E0,Q4,2023,420031609001,20
EMS,E0,Q4,2023,420031609002,19
EMS,E0,Q4,2023,420031702001,24
EMS,E0,Q4,2023,420031702002,16
EMS,E0,Q4,2023,420031702003,22
EMS,E0,Q4,2023,420031702004,10
EMS,E0,Q4,2023,420031706001,2
EMS,E0,Q4,2023,420031706002,5
EMS,E0,Q4,2023,420031706003,8
EMS,E0,Q4,2023,420031803001,21
EMS,E0,Q4,2023,420031803002,6
EMS,E0,Q4,2023,420031803003,4
EMS,E0,Q4,2023,420031807001,5
EMS,E0,Q4,2023,420031807002,2
EMS,E0,Q4,2023,420031807003,4
EMS,E0,Q4,2023,420031903001,7
EMS,E0,Q4,2023,420031903002,2
EMS,E0,Q4,2023,420031911001,7
EMS,E0,Q4,2023,420031911002,4
EMS,E0,Q4,2023,420031914001,21
EMS,E0,Q4,2023,420031914002,10
EMS,E0,Q4,2023,420031915001,11
EMS,E0,Q4,2023,420031915002,6
EMS,E0,Q4,2023,420031916001,3
EMS,E0,Q4,2023,420031916002,3
EMS,E0,Q4,2023,420031916003,6
EMS,E0,Q4,2023,420031916004,3
EMS,E0,Q4,2023,420031916005,5
EMS,E0,Q4,2023,420031917001,16
EMS,E0,Q4,2023,420031917003,5
EMS,E0,Q4,2023,420031918001,11
EMS,E0,Q4,2023,420031918002,4
EMS,E0,Q4,2023,420031918003,2
EMS,E0,Q4,2023,420031918004,9
EMS,E0,Q4,2023,420031918005,4
EMS,E0,Q4,2023,420031918007,9
EMS,E0,Q4,2023,420031919001,4
EMS,E0,Q4,2023,420031919002,7
EMS,E0,Q4,2023,420031919003,9
EMS,E0,Q4,2023,420031920001,5
EMS,E0,Q4,2023,420031920002,5
EMS,E0,Q4,2023,420031920003,9
EMS,E0,Q4,2023,420031920004,7
EMS,E0,Q4,2023,420031920005,2
EMS,E0,Q4,2023,420032022001,10
EMS,E0,Q4,2023,420032022002,8
EMS,E0,Q4,2023,420032022003,3
EMS,E0,Q4,2023,420032023001,5
EMS,E0,Q4,2023,420032023002,8
EMS,E0,Q4,2023,420032023003,12
EMS,E0,Q4,2023,420032023004,7
EMS,E0,Q4,2023,420032107001,20
EMS,E0,Q4,2023,420032107002,3
EMS,E0,Q4,2023,420032206001,14
EMS,E0,Q4,2023,420032206002,13
EMS,E0,Q4,2023,420032406001,9
EMS,E0,Q4,2023,420032406002,19
EMS,E0,Q4,2023,420032412001,5
EMS,E0,Q4,2023,420032412002,4
EMS,E0,Q4,2023,420032503001,3
EMS,E0,Q4,2023,420032507001,8
EMS,E0,Q4,2023,420032509001,9
EMS,E0,Q4,2023,420032509002,1
EMS,E0,Q4,2023,420032602001,3
EMS,E0,Q4,2023,420032602002,7
EMS,E0,Q4,2023,420032602003,4
EMS,E0,Q4,2023,420032607001,4
EMS,E0,Q4,2023,420032609001,33
EMS,E0,Q4,2023,420032612001,4
EMS,E0,Q4,2023,420032614001,14
EMS,E0,Q4,2023,420032614002,7
EMS,E0,Q4,2023,420032614003,5
EMS,E0,Q4,2023,420032614004,13
EMS,E0,Q4,2023,420032615001,10
EMS,E0,Q4,2023,420032615002,9
EMS,E0,Q4,2023,420032620001,16
EMS,E0,Q4,2023,420032620002,25
EMS,E0,Q4,2023,420032620003,4
EMS,E0,Q4,2023,420032701001,12
EMS,E0,Q4,2023,420032701002,9
EMS,E0,Q4,2023,420032703001,13
EMS,E0,Q4,2023,420032703002,8
EMS,E0,Q4,2023,420032704001,8
EMS,E0,Q4,2023,420032708001,6
EMS,E0,Q4,2023,420032708002,7
EMS,E0,Q4,2023,420032708003,2
EMS,E0,Q4,2023,420032715001,13
EMS,E0,Q4,2023,420032715002,12
EMS,E0,Q4,2023,420032715003,6
EMS,E0,Q4,2023,420032814001,2
EMS,E0,Q4,2023,420032814002,22
EMS,E0,Q4,2023,420032815001,3
EMS,E0,Q4,2023,420032815002,3
EMS,E0,Q4,2023,420032901001,10
EMS,E0,Q4,2023,420032901002,8
EMS,E0,Q4,2023,420032901003,7
EMS,E0,Q4,2023,420032902001,10
EMS,E0,Q4,2023,420032902002,10
EMS,E0,Q4,2023,420032902003,10
EMS,E0,Q4,2023,420032902004,12
EMS,E0,Q4,2023,420032902005,7
EMS,E0,Q4,2023,420032904001,7
EMS,E0,Q4,2023,420032904002,9
EMS,E0,Q4,2023,420032904003,6
EMS,E0,Q4,2023,420032904004,4
EMS,E0,Q4,2023,420032904005,16
EMS,E0,Q4,2023,420033001001,3
EMS,E0,Q4,2023,420033001002,6
EMS,E0,Q4,2023,420033001003,8
EMS,E0,Q4,2023,420033001004,8
EMS,E0,Q4,2023,420033001005,1
EMS,E0,Q4,2023,420033001006,10
EMS,E0,Q4,2023,420033102001,3
EMS,E0,Q4,2023,420033102002,6
EMS,E0,Q4,2023,420033102003,5
EMS,E0,Q4,2023,420033102004,4
EMS,E0,Q4,2023,420033102005,5
EMS,E0,Q4,2023,420033103001,3
EMS,E0,Q4,2023,420033204001,9
EMS,E0,Q4,2023,420033204002,2
EMS,E0,Q4,2023,420033204003,2
EMS,E0,Q4,2023,420033206001,4
EMS,E0,Q4,2023,420033206002,9
EMS,E0,Q4,2023,420033207001,7
EMS,E0,Q4,2023,420033207002,4
EMS,E0,Q4,2023,420034690003,1
EMS,E0,Q4,2023,420035154013,2
EMS,E0,Q4,2023,420035616001,10
EMS,E0,Q4,2023,420035616002,7
EMS,E0,Q4,2023,420035616003,8
EMS,E0,Q4,2023,420035616004,3
EMS,E0,Q4,2023,420035617001,4
EMS,E0,Q4,2023,420035617002,3
EMS,E0,Q4,2023,420035619001,8
EMS,E0,Q4,2023,420035619002,14
EMS,E0,Q4,2023,420035620001,6
EMS,E0,Q4,2023,420035620002,12
EMS,E0,Q4,2023,420035620003,12
EMS,E0,Q4,2023,420035623001,3
EMS,E0,Q4,2023,420035623002,21
EMS,E0,Q4,2023,420035623003,11
EMS,E0,Q4,2023,420035623004,7
EMS,E0,Q4,2023,420035623005,4
EMS,E0,Q4,2023,420035623006,13
EMS,E0,Q4,2023,420035624001,10
EMS,E0,Q4,2023,420035624002,4
EMS,E0,Q4,2023,420035624003,4
EMS,E0,Q4,2023,420035624004,5
EMS,E0,Q4,2023,420035624005,4
EMS,E0,Q4,2023,420035625001,5
EMS,E0,Q4,2023,420035625002,6
EMS,E0,Q4,2023,420035625003,16
EMS,E0,Q4,2023,420035625004,20
EMS,E0,Q4,2023,420035626001,3
EMS,E0,Q4,2023,420035626002,11
EMS,E0,Q4,2023,420035626003,13
EMS,E0,Q4,2023,420035626004,7
EMS,E0,Q4,2023,420035627001,8
EMS,E0,Q4,2023,420035627002,28
EMS,E0,Q4,2023,420035628001,4
EMS,E0,Q4,2023,420035628002,11
EMS,E0,Q4,2023,420035629001,11
EMS,E0,Q4,2023,420035629002,4
EMS,E0,Q4,2023,420035629003,9
EMS,E0,Q4,2023,420035630001,17
EMS,E0,Q4,2023,420035630002,2
EMS,E0,Q4,2023,420035630003,6
EMS,E0,Q4,2023,420035630004,7
EMS,E0,Q4,2023,420035631001,8
EMS,E0,Q4,2023,420035631002,10
EMS,E0,Q4,2023,420035631003,3
EMS,E0,Q4,2023,420035632001,27
EMS,E0,Q4,2023,420035632002,52
EMS,E0,Q4,2023,420035632003,11
EMS,E0,Q4,2023,420039800001,8
EMS,E0,Q4,2023,420039801001,7
EMS,E0,Q4,2023,420039804001,2
EMS,E0,Q4,2023,420039805001,4
EMS,E0,Q4,2023,420039806001,37
EMS,E0,Q4,2023,420039807001,15
EMS,E0,Q4,2023,420039808001,4
EMS,E0,Q4,2023,420039809001,4
EMS,E0,Q4,2023,420039811001,1
EMS,E0,Q4,2023,420039812001,36
EMS,E0,Q4,2023,420039818001,12
EMS,E0,Q4,2023,420039822001,38
EMS,E0,Q4,2024,420030103001,55
EMS,E0,Q4,2024,420030103002,10
EMS,E0,Q4,2024,420030103003,16
EMS,E0,Q4,2024,420030103004,12
EMS,E0,Q4,2024,420030201001,99
EMS,E0,Q4,2024,420030201002,63
EMS,E0,Q4,2024,420030201003,115
EMS,E0,Q4,2024,420030201004,11
EMS,E0,Q4,2024,420030201005,47
EMS,E0,Q4,2024,420030201006,70
EMS,E0,Q4,2024,420030203001,29
EMS,E0,Q4,2024,420030305001,15
EMS,E0,Q4,2024,420030305002,25
EMS,E0,Q4,2024,420030402001,6
EMS,E0,Q4,2024,420030402002,10
EMS,E0,Q4,2024,420030404001,2
EMS,E0,Q4,2024,420030404002,4
EMS,E0,Q4,2024,420030405001,24
EMS,E0,Q4,2024,420030405002,11
EMS,E0,Q4,2024,420030406001,9
EMS,E0,Q4,2024,420030409001,12
EMS,E0,Q4,2024,420030409002,7
EMS,E0,Q4,2024,420030409003,3
EMS,E0,Q4,2024,420030501001,7
EMS,E0,Q4,2024,420030501002,16
EMS,E0,Q4,2024,420030501003,29
EMS,E0,Q4,2024,420030506001,9
EMS,E0,Q4,2024,420030506002,4
EMS,E0,Q4,2024,420030506003,8
EMS,E0,Q4,2024,420030509001,36
EMS,E0,Q4,2024,420030510001,9
EMS,E0,Q4,2024,420030510002,15
EMS,E0,Q4,2024,420030511001,7
EMS,E0,Q4,2024,420030603001,3
EMS,E0,Q4,2024,420030603002,16
EMS,E0,Q4,2024,420030605001,2
EMS,E0,Q4,2024,420030605002,3
EMS,E0,Q4,2024,420030703001,4
EMS,E0,Q4,2024,420030703002,27
EMS,E0,Q4,2024,420030703003,2
EMS,E0,Q4,2024,420030705001,1
EMS,E0,Q4,2024,420030705002,1
EMS,E0,Q4,2024,420030705003,10
EMS,E0,Q4,2024,420030706001,3
EMS,E0,Q4,2024,420030706002,1
EMS,E0,Q4,2024,420030708001,7
EMS,E0,Q4,2024,420030708002,3
EMS,E0,Q4,2024,420030709001,22
EMS,E0,Q4,2024,420030709002,6
EMS,E0,Q4,2024,420030709004,3
EMS,E0,Q4,2024,420030802001,4
EMS,E0,Q4,2024,420030802002,3
EMS,E0,Q4,2024,420030804001,18
EMS,E0,Q4,2024,420030804002,7
EMS,E0,Q4,2024,420030806001,5
EMS,E0,Q4,2024,420030806002,11
EMS,E0,Q4,2024,420030807001,2
EMS,E0,Q4,2024,420030807002,4
EMS,E0,Q4,2024,420030809001,10
EMS,E0,Q4,2024,420030809002,9
EMS,E0,Q4,2024,420030901001,15
EMS,E0,Q4,2024,420030901002,1
EMS,E0,Q4,2024,420030902001,6
EMS,E0,Q4,2024,420030902002,7
EMS,E0,Q4,2024,420030902003,17
EMS,E0,Q4,2024,420030903001,11
EMS,E0,Q4,2024,420030903002,5
EMS,E0,Q4,2024,420031005001,6
EMS,E0,Q4,2024,420031005002,7
EMS,E0,Q4,2024,420031011001,6
EMS,E0,Q4,2024,420031011002,6
EMS,E0,Q4,2024,420031011003,2
EMS,E0,Q4,2024,420031014001,3
EMS,E0,Q4,2024,420031014003,1
EMS,E0,Q4,2024,420031014004,1
EMS,E0,Q4,2024,420031016001,7
EMS,E0,Q4,2024,420031017001,5
EMS,E0,Q4,2024,420031017002,3
EMS,E0,Q4,2024,420031018001,4
EMS,E0,Q4,2024,420031018002,6
EMS,E0,Q4,2024,420031102001,3
EMS,E0,Q4,2024,420031102002,2
EMS,E0,Q4,2024,420031102003,5
EMS,E0,Q4,2024,420031102004,2
EMS,E0,Q4,2024,420031106001,5
EMS,E0,Q4,2024,420031106002,1
EMS,E0,Q4,2024,420031106003,1
EMS,E0,Q4,2024,420031113001,2
EMS,E0,Q4,2024,420031113002,18
EMS,E0,Q4,2024,420031113003,6
EMS,E0,Q4,2024,420031113004,6
EMS,E0,Q4,2024,420031114001,7
EMS,E0,Q4,2024,420031114002,5
EMS,E0,Q4,2024,420031115001,5
EMS,E0,Q4,2024,420031115002,13
EMS,E0,Q4,2024,420031115003,24
EMS,E0,Q4,2024,420031115004,21
EMS,E0,Q4,2024,420031203001,11
EMS,E0,Q4,2024,420031203002,2
EMS,E0,Q4,2024,420031204001,4
EMS,E0,Q4,2024,420031204002,13
EMS,E0,Q4,2024,420031207001,10
EMS,E0,Q4,2024,420031207002,6
EMS,E0,Q4,2024,420031208001,12
EMS,E0,Q4,2024,420031208002,20
EMS,E0,Q4,2024,420031301001,6
EMS,E0,Q4,2024,420031301002,5
EMS,E0,Q4,2024,420031301003,7
EMS,E0,Q4,2024,420031302001,13
EMS,E0,Q4,2024,420031302002,6
EMS,E0,Q4,2024,420031303001,15
EMS,E0,Q4,2024,420031303002,13
EMS,E0,Q4,2024,420031303003,14
EMS,E0,Q4,2024,420031304001,12
EMS,E0,Q4,2024,420031304002,8
EMS,E0,Q4,2024,420031304003,1
EMS,E0,Q4,2024,420031306001,10
EMS,E0,Q4,2024,420031306002,4
EMS,E0,Q4,2024,420031306003,30
EMS,E0,Q4,2024,420031401001,3
EMS,E0,Q4,2024,420031401002,3
EMS,E0,Q4,2024,420031401003,5
EMS,E0,Q4,2024,420031401004,4
EMS,E0,Q4,2024,420031402001,6
EMS,E0,Q4,2024,420031402002,3
EMS,E0,Q4,2024,420031403002,3
EMS,E0,Q4,2024,420031403003,8
EMS,E0,Q4,2024,420031403004,4
EMS,E0,Q4,2024,420031404001,4
EMS,E0,Q4,2024,420031404002,2
EMS,E0,Q4,2024,420031404003,5
EMS,E0,Q4,2024,420031405001,15
EMS,E0,Q4,2024,420031405002,2
EMS,E0,Q4,2024,420031405003,2
EMS,E0,Q4,2024,420031406001,1
EMS,E0,Q4,2024,420031406002,9
EMS,E0,Q4,2024,420031406003,11
EMS,E0,Q4,2024,420031408001,6
EMS,E0,Q4,2024,420031408002,15
EMS,E0,Q4,2024,420031408003,7
EMS,E0,Q4,2024,420031410001,3
EMS,E0,Q4,2024,420031411001,4
EMS,E0,Q4,2024,420031413001,5
EMS,E0,Q4,2024,420031413002,2
EMS,E0,Q4,2024,420031413003,15
EMS,E0,Q4,2024,420031414001,1
EMS,E0,Q4,2024,420031414002,2
EMS,E0,Q4,2024,420031414003,2
EMS,E0,Q4,2024,420031414004,5
EMS,E0,Q4,2024,420031414005,7
EMS,E0,Q4,2024,420031516001,6
EMS,E0,Q4,2024,420031516002,5
EMS,E0,Q4,2024,420031517001,5
EMS,E0,Q4,2024,420031517002,6
EMS,E0,Q4,2024,420031517003,1
EMS,E0,Q4,2024,420031517004,2
EMS,E0,Q4,2024,420031517006,4
EMS,E0,Q4,2024,420031608002,5
EMS,E0,Q4,2024,420031608003,7
EMS,E0,Q4,2024,420031608004,2
EMS,E0,Q4,2024,420031609001,14
EMS,E0,Q4,2024,420031609002,36
EMS,E0,Q4,2024,420031702001,45
EMS,E0,Q4,2024,420031702002,16
EMS,E0,Q4,2024,420031702003,28
EMS,E0,Q4,2024,420031702004,23
EMS,E0,Q4,2024,420031706001,3
EMS,E0,Q4,2024,420031706002,4
EMS,E0,Q4,2024,420031706003,7
EMS,E0,Q4,2024,420031803001,20
EMS,E0,Q4,2024,420031803002,11
EMS,E0,Q4,2024,420031803003,7
EMS,E0,Q4,2024,420031807001,4
EMS,E0,Q4,2024,420031807002,4
EMS,E0,Q4,2024,420031807003,9
EMS,E0,Q4,2024,420031903001,8
EMS,E0,Q4,2024,420031903002,4
EMS,E0,Q4,2024,420031911001,5
EMS,E0,Q4,2024,420031911002,12
EMS,E0,Q4,2024,420031914001,21
EMS,E0,Q4,2024,420031914002,2
EMS,E0,Q4,2024,420031915001,8
EMS,E0,Q4,2024,420031915002,6
EMS,E0,Q4,2024,420031916001,5
EMS,E0,Q4,2024,420031916002,2
EMS,E0,Q4,2024,420031916003,4
EMS,E0,Q4,2024,420031916004,1
EMS,E0,Q4,2024,420031916005,9
EMS,E0,Q4,2024,420031917001,8
EMS,E0,Q4,2024,420031917002,1
EMS,E0,Q4,2024,420031917003,4
EMS,E0,Q4,2024,420031918001,9
EMS,E0,Q4,2024,420031918002,1
EMS,E0,Q4,2024,420031918003,2
EMS,E0,Q4,2024,420031918004,1
EMS,E0,Q4,2024,420031918005,1
EMS,E0,Q4,2024,420031918006,3
EMS,E0,Q4,2024,420031918007,2
EMS,E0,Q4,2024,420031919001,2
EMS,E0,Q4,2024,420031919002,3
EMS,E0,Q4,2024,420031919003,6
EMS,E0,Q4,2024,420031920001,3
EMS,E0,Q4,2024,420031920002,12
EMS,E0,Q4,2024,420031920003,6
EMS,E0,Q4,2024,420031920004,2
EMS,E0,Q4,2024,420031920005,4
EMS,E0,Q4,2024,420032022001,2
EMS,E0,Q4,2024,420032022002,5
EMS,E0,Q4,2024,420032022003,5
EMS,E0,Q4,2024,420032023001,8
EMS,E0,Q4,2024,420032023002,15
EMS,E0,Q4,2024,420032023003,9
EMS,E0,Q4,2024,420032023004,4
EMS,E0,Q4,2024,420032107001,10
EMS,E0,Q4,2024,420032107002,9
EMS,E0,Q4,2024,420032206001,22
EMS,E0,Q4,2024,420032206002,26
EMS,E0,Q4,2024,420032406001,8
EMS,E0,Q4,2024,420032406002,13
EMS,E0,Q4,2024,420032412002,3
EMS,E0,Q4,2024,420032503001,8
EMS,E0,Q4,2024,420032507001,13
EMS,E0,Q4,2024,420032509001,7
EMS,E0,Q4,2024,420032509002,4
EMS,E0,Q4,2024,420032602001,3
EMS,E0,Q4,2024,420032602002,5
EMS,E0,Q4,2024,420032602003,2
EMS,E0,Q4,2024,420032607001,5
EMS,E0,Q4,2024,420032607002,8
EMS,E0,Q4,2024,420032609001,32
EMS,E0,Q4,2024,420032612001,4
EMS,E0,Q4,2024,420032614001,8
EMS,E0,Q4,2024,420032614002,5
EMS,E0,Q4,2024,420032614003,5
EMS,E0,Q4,2024,420032614004,11
EMS,E0,Q4,2024,420032615001,16
EMS,E0,Q4,2024,420032615002,12
EMS,E0,Q4,2024,420032620001,7
EMS,E0,Q4,2024,420032620002,22
EMS,E0,Q4,2024,420032620003,3
EMS,E0,Q4,2024,420032701001,9
EMS,E0,Q4,2024,420032701002,8
EMS,E0,Q4,2024,420032703001,4
EMS,E0,Q4,2024,420032703002,5
EMS,E0,Q4,2024,420032704001,5
EMS,E0,Q4,2024,420032708001,9
EMS,E0,Q4,2024,420032708002,3
EMS,E0,Q4,2024,420032708003,4
EMS,E0,Q4,2024,420032715001,16
EMS,E0,Q4,2024,420032715002,18
EMS,E0,Q4,2024,420032715003,9
EMS,E0,Q4,2024,420032814001,2
EMS,E0,Q4,2024,420032814002,9
EMS,E0,Q4,2024,420032815001,3
EMS,E0,Q4,2024,420032815002,4
EMS,E0,Q4,2024,420032901001,9
EMS,E0,Q4,2024,420032901002,11
EMS,E0,Q4,2024,420032901003,11
EMS,E0,Q4,2024,420032902001,3
EMS,E0,Q4,2024,420032902002,13
EMS,E0,Q4,2024,420032902003,6
EMS,E0,Q4,2024,420032902004,8
EMS,E0,Q4,2024,420032902005,5
EMS,E0,Q4,2024,420032904001,9
EMS,E0,Q4,2024,420032904002,10
EMS,E0,Q4,2024,420032904003,5
EMS,E0,Q4,2024,420032904004,4
EMS,E0,Q4,2024,420032904005,8
EMS,E0,Q4,2024,420033001001,3
EMS,E0,Q4,2024,420033001002,4
EMS,E0,Q4,2024,420033001003,10
EMS,E0,Q4,2024,420033001004,10
EMS,E0,Q4,2024,420033001005,9
EMS,E0,Q4,2024,420033001006,12
EMS,E0,Q4,2024,420033102001,2
EMS,E0,Q4,2024,420033102002,7
EMS,E0,Q4,2024,420033102003,4
EMS,E0,Q4,2024,420033102004,2
EMS,E0,Q4,2024,420033102005,7
EMS,E0,Q4,2024,420033103001,5
EMS,E0,Q4,2024,420033204001,10
EMS,E0,Q4,2024,420033204002,4
EMS,E0,Q4,2024,420033206001,5
EMS,E0,Q4,2024,420033206002,6
EMS,E0,Q4,2024,420033207001,4
EMS,E0,Q4,2024,420033207002,6
EMS,E0,Q4,2024,420034810001,1
EMS,E0,Q4,2024,420034810003,2
EMS,E0,Q4,2024,420035616001,10
EMS,E0,Q4,2024,420035616002,6
EMS,E0,Q4,2024,420035616003,5
EMS,E0,Q4,2024,420035616004,6
EMS,E0,Q4,2024,420035617002,4
EMS,E0,Q4,2024,420035619001,18
EMS,E0,Q4,2024,420035619002,11
EMS,E0,Q4,2024,420035620001,7
EMS,E0,Q4,2024,420035620002,6
EMS,E0,Q4,2024,420035620003,13
EMS,E0,Q4,2024,420035623001,4
EMS,E0,Q4,2024,420035623002,14
EMS,E0,Q4,2024,420035623003,6
EMS,E0,Q4,2024,420035623004,5
EMS,E0,Q4,2024,420035623005,1
EMS,E0,Q4,2024,420035623006,10
EMS,E0,Q4,2024,420035624001,6
EMS,E0,Q4,2024,420035624002,13
EMS,E0,Q4,2024,420035624003,2
EMS,E0,Q4,2024,420035624004,7
EMS,E0,Q4,2024,420035624005,1
EMS,E0,Q4,2024,420035625001,5
EMS,E0,Q4,2024,420035625002,6
EMS,E0,Q4,2024,420035625003,5
EMS,E0,Q4,2024,420035625004,16
